experiment,scenario,selector,N,seed,selected_candidate_id,selected_object_score,selected_real_utility,identity_error,swap_rate,merge_split_rate,property_error,property_entropy,occlusion_error,object_real_gap,candidate_mean_score,candidate_mean_real_utility,candidate_best_real_utility,regret,oracle_gap,upper_tail_rank_correlation,repair_tier,uses_real_utility_features,uses_hidden_features,hyperparameter_source,split_seed,final_test,original_target_id,counterfactual_target_id,n_objects
Q_counterfactual_target,target_id_1,raw,64,0,62,1.3037072540159298,0.0,1.0,1.0,1.0,0.0,0.18914104024487888,1.0,1.3037072540159298,0.6641634754661216,0.5233814843693897,0.9358197799866792,0.9358197799866792,0.9358197799866792,-0.6363032588383153,deployable_no_leak,False,False,none,-1,0,0,1,4
Q_counterfactual_target,target_id_1,observable_repair,64,0,0,1.1996561799353054,0.8924544435347675,0.0,0.0,0.0,0.0,0.1403191380980692,0.0,0.30720173640053783,0.6641634754661216,0.5233814843693897,0.9358197799866792,0.04336533645191165,0.04336533645191165,-0.6363032588383153,support_covered,False,True,fixed_predeclared,-1,0,0,1,4
Q_counterfactual_target,target_id_1,combined_repair,64,0,43,1.160823730491512,0.9255989687948636,0.0,0.0,0.0,0.0,0.12576918964809874,0.0,0.23522476169664852,0.6641634754661216,0.5233814843693897,0.9358197799866792,0.010220811191815615,0.010220811191815615,-0.6363032588383153,oracle_upper_bound,False,True,fixed_predeclared,-1,0,0,1,4
Q_counterfactual_target,target_id_1,random,64,0,32,0.9183395965441841,0.11337446044678035,1.0,1.0,0.0,0.0,0.25200431108127597,1.0,0.8049651360974037,0.6641634754661216,0.5233814843693897,0.9358197799866792,0.8224453195398989,0.8224453195398989,-0.6363032588383153,deployable_no_leak,False,False,none,-1,0,0,1,4
Q_counterfactual_target,target_id_1,oracle,64,0,29,0.9358197799866792,0.9358197799866792,0.0,0.0,0.0,0.0,0.13728090441928292,0.0,0.0,0.6641634754661216,0.5233814843693897,0.9358197799866792,0.0,0.0,-0.6363032588383153,oracle_upper_bound,True,True,eval_oracle,-1,0,0,1,4
Q_counterfactual_target,target_id_1,raw,64,1,6,1.35,0.0,1.0,0.0,1.0,1.0,0.6967950448689082,1.0,1.35,0.7516896165448004,0.40031072052734373,0.9242530354645181,0.9242530354645181,0.9242530354645181,-0.225047676716798,deployable_no_leak,False,False,none,-1,0,0,1,4
Q_counterfactual_target,target_id_1,observable_repair,64,1,58,1.18458682883942,0.8152503955132577,0.0,0.0,0.0,0.0,0.19267505526362066,0.0,0.3693364333261622,0.7516896165448004,0.40031072052734373,0.9242530354645181,0.10900263995126036,0.10900263995126036,-0.225047676716798,support_covered,False,True,fixed_predeclared,-1,0,0,1,4
Q_counterfactual_target,target_id_1,combined_repair,64,1,58,1.197768176782585,0.8152503955132577,0.0,0.0,0.0,0.0,0.19267505526362066,0.0,0.38251778126932723,0.7516896165448004,0.40031072052734373,0.9242530354645181,0.10900263995126036,0.10900263995126036,-0.225047676716798,oracle_upper_bound,False,True,fixed_predeclared,-1,0,0,1,4
Q_counterfactual_target,target_id_1,random,64,1,11,0.37938380215583534,0.9242530354645181,0.0,0.0,0.0,0.0,0.2362452202980584,0.0,-0.5448692333086828,0.7516896165448004,0.40031072052734373,0.9242530354645181,0.0,0.0,-0.225047676716798,deployable_no_leak,False,False,none,-1,0,0,1,4
Q_counterfactual_target,target_id_1,oracle,64,1,11,0.9242530354645181,0.9242530354645181,0.0,0.0,0.0,0.0,0.2362452202980584,0.0,0.0,0.7516896165448004,0.40031072052734373,0.9242530354645181,0.0,0.0,-0.225047676716798,oracle_upper_bound,True,True,eval_oracle,-1,0,0,1,4
Q_counterfactual_target,target_id_1,raw,64,2,52,1.3251879267978186,0.0,1.0,1.0,1.0,1.0,0.6856264787525269,1.0,1.3251879267978186,0.7200329099312761,0.39357897656496893,0.9357449937711168,0.9357449937711168,0.9357449937711168,-0.2577600974682181,deployable_no_leak,False,False,none,-1,0,0,1,4
Q_counterfactual_target,target_id_1,observable_repair,64,2,13,1.1957973182007897,0.7975815947622216,0.0,0.0,0.0,0.0,0.13686565388039176,0.0,0.39821572343856815,0.7200329099312761,0.39357897656496893,0.9357449937711168,0.13816339900889518,0.13816339900889518,-0.2577600974682181,support_covered,False,True,fixed_predeclared,-1,0,0,1,4
Q_counterfactual_target,target_id_1,combined_repair,64,2,13,1.2084348644840637,0.7975815947622216,0.0,0.0,0.0,0.0,0.13686565388039176,0.0,0.4108532697218421,0.7200329099312761,0.39357897656496893,0.9357449937711168,0.13816339900889518,0.13816339900889518,-0.2577600974682181,oracle_upper_bound,False,True,fixed_predeclared,-1,0,0,1,4
Q_counterfactual_target,target_id_1,random,64,2,60,0.775650399330666,0.562886326060893,0.0,0.0,0.0,1.0,0.7934131336866818,0.0,0.2127640732697731,0.7200329099312761,0.39357897656496893,0.9357449937711168,0.3728586677102238,0.3728586677102238,-0.2577600974682181,deployable_no_leak,False,False,none,-1,0,0,1,4
Q_counterfactual_target,target_id_1,oracle,64,2,28,0.9357449937711168,0.9357449937711168,0.0,0.0,0.0,0.0,0.25265699500169647,0.0,0.0,0.7200329099312761,0.39357897656496893,0.9357449937711168,0.0,0.0,-0.2577600974682181,oracle_upper_bound,True,True,eval_oracle,-1,0,0,1,4
Q_counterfactual_target,target_id_1,raw,64,3,29,1.3433387130677097,0.0,1.0,0.0,1.0,1.0,0.707499108179101,1.0,1.3433387130677097,0.7197497111762214,0.448049398971177,0.9172797529442946,0.9172797529442946,0.9172797529442946,-0.3905346067919472,deployable_no_leak,False,False,none,-1,0,0,1,4
Q_counterfactual_target,target_id_1,observable_repair,64,3,44,1.1970497900394026,0.8169241664370145,0.0,0.0,0.0,0.0,0.16405549939309946,0.0,0.3801256236023881,0.7197497111762214,0.448049398971177,0.9172797529442946,0.10035558650728016,0.10035558650728016,-0.3905346067919472,support_covered,False,True,fixed_predeclared,-1,0,0,1,4
Q_counterfactual_target,target_id_1,combined_repair,64,3,44,1.2119381509287577,0.8169241664370145,0.0,0.0,0.0,0.0,0.16405549939309946,0.0,0.3950139844917432,0.7197497111762214,0.448049398971177,0.9172797529442946,0.10035558650728016,0.10035558650728016,-0.3905346067919472,oracle_upper_bound,False,True,fixed_predeclared,-1,0,0,1,4
Q_counterfactual_target,target_id_1,random,64,3,50,0.34974986417202986,0.888436720062256,0.0,0.0,0.0,0.0,0.1665438849449187,0.0,-0.5386868558902262,0.7197497111762214,0.448049398971177,0.9172797529442946,0.0288430328820386,0.0288430328820386,-0.3905346067919472,deployable_no_leak,False,False,none,-1,0,0,1,4
Q_counterfactual_target,target_id_1,oracle,64,3,47,0.9172797529442946,0.9172797529442946,0.0,0.0,0.0,0.0,0.159453835327755,0.0,0.0,0.7197497111762214,0.448049398971177,0.9172797529442946,0.0,0.0,-0.3905346067919472,oracle_upper_bound,True,True,eval_oracle,-1,0,0,1,4
Q_counterfactual_target,target_id_1,raw,64,4,26,1.2428507385655696,0.0,1.0,1.0,1.0,1.0,0.7296150289023464,1.0,1.2428507385655696,0.7403687922587078,0.4437999915540777,0.9285190081435013,0.9285190081435013,0.9285190081435013,-0.5081781494830606,deployable_no_leak,False,False,none,-1,0,0,1,4
Q_counterfactual_target,target_id_1,observable_repair,64,4,33,1.1943466102487166,0.9190993066724158,0.0,0.0,0.0,0.0,0.17821538201953724,0.0,0.2752473035763008,0.7403687922587078,0.4437999915540777,0.9285190081435013,0.009419701471085506,0.009419701471085506,-0.5081781494830606,support_covered,False,True,fixed_predeclared,-1,0,0,1,4
Q_counterfactual_target,target_id_1,combined_repair,64,4,51,1.190251066893046,0.8980759155962195,0.0,0.0,0.0,0.0,0.1685037622843325,0.0,0.2921751512968265,0.7403687922587078,0.4437999915540777,0.9285190081435013,0.030443092547281836,0.030443092547281836,-0.5081781494830606,oracle_upper_bound,False,True,fixed_predeclared,-1,0,0,1,4
Q_counterfactual_target,target_id_1,random,64,4,31,1.0034722332781223,0.07421978456156211,1.0,1.0,0.0,0.0,0.1956281989422616,1.0,0.9292524487165602,0.7403687922587078,0.4437999915540777,0.9285190081435013,0.8542992235819392,0.8542992235819392,-0.5081781494830606,deployable_no_leak,False,False,none,-1,0,0,1,4
Q_counterfactual_target,target_id_1,oracle,64,4,18,0.9285190081435013,0.9285190081435013,0.0,0.0,0.0,0.0,0.16972595242953276,0.0,0.0,0.7403687922587078,0.4437999915540777,0.9285190081435013,0.0,0.0,-0.5081781494830606,oracle_upper_bound,True,True,eval_oracle,-1,0,0,1,4
Q_counterfactual_target,target_id_1,raw,64,5,40,1.1655541107695262,0.0,1.0,1.0,1.0,0.0,0.151747059651647,1.0,1.1655541107695262,0.6831253515518334,0.418806835356839,0.9252950052027553,0.9252950052027553,0.9252950052027553,-0.32092968651082004,deployable_no_leak,False,False,none,-1,0,0,1,4
Q_counterfactual_target,target_id_1,observable_repair,64,5,55,1.1953965890742955,0.763920512553485,0.0,0.0,0.0,0.0,0.14597453880745204,0.0,0.43147607652081044,0.6831253515518334,0.418806835356839,0.9252950052027553,0.16137449264927028,0.16137449264927028,-0.32092968651082004,support_covered,False,True,fixed_predeclared,-1,0,0,1,4
Q_counterfactual_target,target_id_1,combined_repair,64,5,55,1.2086643470760434,0.763920512553485,0.0,0.0,0.0,0.0,0.14597453880745204,0.0,0.4447438345225584,0.6831253515518334,0.418806835356839,0.9252950052027553,0.16137449264927028,0.16137449264927028,-0.32092968651082004,oracle_upper_bound,False,True,fixed_predeclared,-1,0,0,1,4
Q_counterfactual_target,target_id_1,random,64,5,3,0.6161047064638234,0.8356140533551821,0.0,0.0,0.0,0.0,0.1526581247899987,0.0,-0.2195093468913587,0.6831253515518334,0.418806835356839,0.9252950052027553,0.08968095184757319,0.08968095184757319,-0.32092968651082004,deployable_no_leak,False,False,none,-1,0,0,1,4
Q_counterfactual_target,target_id_1,oracle,64,5,60,0.9252950052027553,0.9252950052027553,0.0,0.0,0.0,0.0,0.13195355777446913,0.0,0.0,0.6831253515518334,0.418806835356839,0.9252950052027553,0.0,0.0,-0.32092968651082004,oracle_upper_bound,True,True,eval_oracle,-1,0,0,1,4
Q_counterfactual_target,target_id_1,raw,64,6,13,1.2773558762111314,0.0,1.0,0.0,1.0,1.0,0.6787861473763539,1.0,1.2773558762111314,0.7372899414016264,0.410956942363474,0.9029079916202187,0.9029079916202187,0.9029079916202187,-0.22458470385388732,deployable_no_leak,False,False,none,-1,0,0,1,4
Q_counterfactual_target,target_id_1,observable_repair,64,6,41,1.1970624886754857,0.788420005550037,0.0,0.0,0.0,0.0,0.140671235458556,0.0,0.4086424831254487,0.7372899414016264,0.410956942363474,0.9029079916202187,0.11448798607018174,0.11448798607018174,-0.22458470385388732,support_covered,False,True,fixed_predeclared,-1,0,0,1,4
Q_counterfactual_target,target_id_1,combined_repair,64,6,41,1.2095957287808252,0.788420005550037,0.0,0.0,0.0,0.0,0.140671235458556,0.0,0.4211757232307882,0.7372899414016264,0.410956942363474,0.9029079916202187,0.11448798607018174,0.11448798607018174,-0.22458470385388732,oracle_upper_bound,False,True,fixed_predeclared,-1,0,0,1,4
Q_counterfactual_target,target_id_1,random,64,6,41,0.6093751436662597,0.788420005550037,0.0,0.0,0.0,0.0,0.140671235458556,0.0,-0.17904486188377733,0.7372899414016264,0.410956942363474,0.9029079916202187,0.11448798607018174,0.11448798607018174,-0.22458470385388732,deployable_no_leak,False,False,none,-1,0,0,1,4
Q_counterfactual_target,target_id_1,oracle,64,6,12,0.9029079916202187,0.9029079916202187,0.0,0.0,0.0,0.0,0.19323116060180673,0.0,0.0,0.7372899414016264,0.410956942363474,0.9029079916202187,0.0,0.0,-0.22458470385388732,oracle_upper_bound,True,True,eval_oracle,-1,0,0,1,4
Q_counterfactual_target,target_id_1,raw,64,7,58,1.3434231043738638,0.0,1.0,0.0,1.0,1.0,0.7500672725257407,1.0,1.3434231043738638,0.7053458371592204,0.4184393707993443,0.9287512886278605,0.9287512886278605,0.9287512886278605,-0.6308226291935158,deployable_no_leak,False,False,none,-1,0,0,1,4
Q_counterfactual_target,target_id_1,observable_repair,64,7,13,1.1435431469700725,0.8472711156608388,0.0,0.0,0.0,0.0,0.12304390449099284,0.0,0.29627203130923374,0.7053458371592204,0.4184393707993443,0.9287512886278605,0.0814801729670217,0.0814801729670217,-0.6308226291935158,support_covered,False,True,fixed_predeclared,-1,0,0,1,4
Q_counterfactual_target,target_id_1,combined_repair,64,7,13,1.1410028828336598,0.8472711156608388,0.0,0.0,0.0,0.0,0.12304390449099284,0.0,0.293731767172821,0.7053458371592204,0.4184393707993443,0.9287512886278605,0.0814801729670217,0.0814801729670217,-0.6308226291935158,oracle_upper_bound,False,True,fixed_predeclared,-1,0,0,1,4
Q_counterfactual_target,target_id_1,random,64,7,60,0.6042708562622385,0.0,0.0,0.0,1.0,0.0,0.19202949888897625,0.0,0.6042708562622385,0.7053458371592204,0.4184393707993443,0.9287512886278605,0.9287512886278605,0.9287512886278605,-0.6308226291935158,deployable_no_leak,False,False,none,-1,0,0,1,4
Q_counterfactual_target,target_id_1,oracle,64,7,33,0.9287512886278605,0.9287512886278605,0.0,0.0,0.0,0.0,0.24139059237569202,0.0,0.0,0.7053458371592204,0.4184393707993443,0.9287512886278605,0.0,0.0,-0.6308226291935158,oracle_upper_bound,True,True,eval_oracle,-1,0,0,1,4
Q_counterfactual_target,target_id_1,raw,64,8,57,1.2814060099680429,0.0,1.0,1.0,1.0,1.0,0.7908257627134786,1.0,1.2814060099680429,0.6888673378900556,0.5101438390517139,0.909377279059034,0.909377279059034,0.909377279059034,-0.26215785175628564,deployable_no_leak,False,False,none,-1,0,0,1,4
Q_counterfactual_target,target_id_1,observable_repair,64,8,17,1.209918841642647,0.7938029410956975,0.0,0.0,0.0,0.0,0.0935829049761824,0.0,0.41611590054694947,0.6888673378900556,0.5101438390517139,0.909377279059034,0.1155743379633365,0.1155743379633365,-0.26215785175628564,support_covered,False,True,fixed_predeclared,-1,0,0,1,4
Q_counterfactual_target,target_id_1,combined_repair,64,8,17,1.223625463131375,0.7938029410956975,0.0,0.0,0.0,0.0,0.0935829049761824,0.0,0.4298225220356775,0.6888673378900556,0.5101438390517139,0.909377279059034,0.1155743379633365,0.1155743379633365,-0.26215785175628564,oracle_upper_bound,False,True,fixed_predeclared,-1,0,0,1,4
Q_counterfactual_target,target_id_1,random,64,8,60,0.6539610456592413,0.7569545512153566,0.0,0.0,0.0,0.0,0.23304021626780347,0.0,-0.1029935055561153,0.6888673378900556,0.5101438390517139,0.909377279059034,0.15242272784367739,0.15242272784367739,-0.26215785175628564,deployable_no_leak,False,False,none,-1,0,0,1,4
Q_counterfactual_target,target_id_1,oracle,64,8,59,0.909377279059034,0.909377279059034,0.0,0.0,0.0,0.0,0.1258151403568737,0.0,0.0,0.6888673378900556,0.5101438390517139,0.909377279059034,0.0,0.0,-0.26215785175628564,oracle_upper_bound,True,True,eval_oracle,-1,0,0,1,4
Q_counterfactual_target,target_id_1,raw,64,9,42,1.3187849200205706,0.0,1.0,1.0,1.0,1.0,0.675964288380017,1.0,1.3187849200205706,0.7191250738353371,0.4224204240524771,0.9245238218412988,0.9245238218412988,0.9245238218412988,-0.31447057992712635,deployable_no_leak,False,False,none,-1,0,0,1,4
Q_counterfactual_target,target_id_1,observable_repair,64,9,29,1.1767716915436852,0.8656782141217392,0.0,0.0,0.0,0.0,0.1678396189479517,0.0,0.31109347742194604,0.7191250738353371,0.4224204240524771,0.9245238218412988,0.0588456077195596,0.0588456077195596,-0.31447057992712635,support_covered,False,True,fixed_predeclared,-1,0,0,1,4
Q_counterfactual_target,target_id_1,combined_repair,64,9,29,1.1863551736717337,0.8656782141217392,0.0,0.0,0.0,0.0,0.1678396189479517,0.0,0.32067695954999453,0.7191250738353371,0.4224204240524771,0.9245238218412988,0.0588456077195596,0.0588456077195596,-0.31447057992712635,oracle_upper_bound,False,True,fixed_predeclared,-1,0,0,1,4
Q_counterfactual_target,target_id_1,random,64,9,52,0.9718442326268829,0.0,1.0,1.0,1.0,0.0,0.12570432411416782,1.0,0.9718442326268829,0.7191250738353371,0.4224204240524771,0.9245238218412988,0.9245238218412988,0.9245238218412988,-0.31447057992712635,deployable_no_leak,False,False,none,-1,0,0,1,4
Q_counterfactual_target,target_id_1,oracle,64,9,28,0.9245238218412988,0.9245238218412988,0.0,0.0,0.0,0.0,0.1298952580927242,0.0,0.0,0.7191250738353371,0.4224204240524771,0.9245238218412988,0.0,0.0,-0.31447057992712635,oracle_upper_bound,True,True,eval_oracle,-1,0,0,1,4
Q_counterfactual_target,target_id_1,raw,64,10,44,1.3227000346920192,0.0,1.0,1.0,1.0,1.0,0.759825883089708,1.0,1.3227000346920192,0.7352760977471344,0.4432163320721073,0.9185632265417694,0.9185632265417694,0.9185632265417694,-0.38815374616826565,deployable_no_leak,False,False,none,-1,0,0,1,4
Q_counterfactual_target,target_id_1,observable_repair,64,10,13,1.196311389328379,0.9004837467810226,0.0,0.0,0.0,0.0,0.1055596364175525,0.0,0.2958276425473564,0.7352760977471344,0.4432163320721073,0.9185632265417694,0.018079479760746753,0.018079479760746753,-0.38815374616826565,support_covered,False,True,fixed_predeclared,-1,0,0,1,4
Q_counterfactual_target,target_id_1,combined_repair,64,10,39,1.1839106724973971,0.8858796765843859,0.0,0.0,0.0,0.0,0.21222560691459308,0.0,0.2980309959130112,0.7352760977471344,0.4432163320721073,0.9185632265417694,0.03268354995738343,0.03268354995738343,-0.38815374616826565,oracle_upper_bound,False,True,fixed_predeclared,-1,0,0,1,4
Q_counterfactual_target,target_id_1,random,64,10,12,0.5370572811853739,0.8300570927292052,0.0,0.0,0.0,0.0,0.1835078390793193,0.0,-0.29299981154383137,0.7352760977471344,0.4432163320721073,0.9185632265417694,0.08850613381256411,0.08850613381256411,-0.38815374616826565,deployable_no_leak,False,False,none,-1,0,0,1,4
Q_counterfactual_target,target_id_1,oracle,64,10,24,0.9185632265417694,0.9185632265417694,0.0,0.0,0.0,0.0,0.19896168639398878,0.0,0.0,0.7352760977471344,0.4432163320721073,0.9185632265417694,0.0,0.0,-0.38815374616826565,oracle_upper_bound,True,True,eval_oracle,-1,0,0,1,4
Q_counterfactual_target,target_id_1,raw,64,11,7,1.2232275615290813,0.0,1.0,1.0,1.0,1.0,0.7518016529931956,1.0,1.2232275615290813,0.7715302313631995,0.3734460050838986,0.9159239618436181,0.9159239618436181,0.9159239618436181,-0.424106858159878,deployable_no_leak,False,False,none,-1,0,0,1,4
Q_counterfactual_target,target_id_1,observable_repair,64,11,47,1.2224400873644086,0.7475602832171201,0.0,0.0,0.0,0.0,0.10179306908959862,0.0,0.4748798041472885,0.7715302313631995,0.3734460050838986,0.9159239618436181,0.16836367862649804,0.16836367862649804,-0.424106858159878,support_covered,False,True,fixed_predeclared,-1,0,0,1,4
Q_counterfactual_target,target_id_1,combined_repair,64,11,1,1.1969436281793686,0.8281579505656691,0.0,0.0,0.0,0.0,0.16796066572864637,0.0,0.3687856776136995,0.7715302313631995,0.3734460050838986,0.9159239618436181,0.08776601127794903,0.08776601127794903,-0.424106858159878,oracle_upper_bound,False,True,fixed_predeclared,-1,0,0,1,4
Q_counterfactual_target,target_id_1,random,64,11,42,0.7562322776494353,0.4665913698241399,0.0,0.0,1.0,0.0,0.17834419083549277,0.0,0.28964090782529545,0.7715302313631995,0.3734460050838986,0.9159239618436181,0.4493325920194782,0.4493325920194782,-0.424106858159878,deployable_no_leak,False,False,none,-1,0,0,1,4
Q_counterfactual_target,target_id_1,oracle,64,11,49,0.9159239618436181,0.9159239618436181,0.0,0.0,0.0,0.0,0.20171957804322066,0.0,0.0,0.7715302313631995,0.3734460050838986,0.9159239618436181,0.0,0.0,-0.424106858159878,oracle_upper_bound,True,True,eval_oracle,-1,0,0,1,4
Q_counterfactual_target,target_id_1,raw,64,12,25,1.35,0.0,1.0,1.0,1.0,1.0,0.7869402178669609,1.0,1.35,0.7112568729191504,0.42907239085146,0.928900952983537,0.928900952983537,0.928900952983537,-0.3684877783297717,deployable_no_leak,False,False,none,-1,0,0,1,4
Q_counterfactual_target,target_id_1,observable_repair,64,12,51,1.2033632097183637,0.7508823232904253,0.0,0.0,0.0,0.0,0.15325369972777952,0.0,0.4524808864279385,0.7112568729191504,0.42907239085146,0.928900952983537,0.17801862969311177,0.17801862969311177,-0.3684877783297717,support_covered,False,True,fixed_predeclared,-1,0,0,1,4
Q_counterfactual_target,target_id_1,combined_repair,64,12,51,1.2179918422877847,0.7508823232904253,0.0,0.0,0.0,0.0,0.15325369972777952,0.0,0.4671095189973594,0.7112568729191504,0.42907239085146,0.928900952983537,0.17801862969311177,0.17801862969311177,-0.3684877783297717,oracle_upper_bound,False,True,fixed_predeclared,-1,0,0,1,4
Q_counterfactual_target,target_id_1,random,64,12,36,0.24996105902019455,0.928900952983537,0.0,0.0,0.0,0.0,0.2292327910348248,0.0,-0.6789398939633424,0.7112568729191504,0.42907239085146,0.928900952983537,0.0,0.0,-0.3684877783297717,deployable_no_leak,False,False,none,-1,0,0,1,4
Q_counterfactual_target,target_id_1,oracle,64,12,36,0.928900952983537,0.928900952983537,0.0,0.0,0.0,0.0,0.2292327910348248,0.0,0.0,0.7112568729191504,0.42907239085146,0.928900952983537,0.0,0.0,-0.3684877783297717,oracle_upper_bound,True,True,eval_oracle,-1,0,0,1,4
Q_counterfactual_target,target_id_1,raw,64,13,24,1.2441927731012765,0.0,1.0,1.0,1.0,0.0,0.1742470515023119,1.0,1.2441927731012765,0.704204795344542,0.4695577383112407,0.9183469913695064,0.9183469913695064,0.9183469913695064,-0.41497041935118284,deployable_no_leak,False,False,none,-1,0,0,1,4
Q_counterfactual_target,target_id_1,observable_repair,64,13,22,1.211733878113977,0.7161625800808975,0.0,0.0,0.0,0.0,0.15746644640541127,0.0,0.49557129803307953,0.704204795344542,0.4695577383112407,0.9183469913695064,0.20218441128860887,0.20218441128860887,-0.41497041935118284,support_covered,False,True,fixed_predeclared,-1,0,0,1,4
Q_counterfactual_target,target_id_1,combined_repair,64,13,22,1.228828730326353,0.7161625800808975,0.0,0.0,0.0,0.0,0.15746644640541127,0.0,0.5126661502454555,0.704204795344542,0.4695577383112407,0.9183469913695064,0.20218441128860887,0.20218441128860887,-0.41497041935118284,oracle_upper_bound,False,True,fixed_predeclared,-1,0,0,1,4
Q_counterfactual_target,target_id_1,random,64,13,3,0.5814597380395443,0.8110804086098948,0.0,0.0,0.0,0.0,0.1762340050430732,0.0,-0.22962067057035052,0.704204795344542,0.4695577383112407,0.9183469913695064,0.10726658275961154,0.10726658275961154,-0.41497041935118284,deployable_no_leak,False,False,none,-1,0,0,1,4
Q_counterfactual_target,target_id_1,oracle,64,13,44,0.9183469913695064,0.9183469913695064,0.0,0.0,0.0,0.0,0.1288829056313926,0.0,0.0,0.704204795344542,0.4695577383112407,0.9183469913695064,0.0,0.0,-0.41497041935118284,oracle_upper_bound,True,True,eval_oracle,-1,0,0,1,4
Q_counterfactual_target,target_id_1,raw,64,14,29,1.3227987347797436,0.0,1.0,1.0,1.0,1.0,0.751309252027385,1.0,1.3227987347797436,0.7199826858299436,0.4571170058284317,0.9223997090677595,0.9223997090677595,0.9223997090677595,-0.3118385930646542,deployable_no_leak,False,False,none,-1,0,0,1,4
Q_counterfactual_target,target_id_1,observable_repair,64,14,63,1.2140499400623674,0.8091316120911118,0.0,0.0,0.0,0.0,0.13380583557684536,0.0,0.4049183279712556,0.7199826858299436,0.4571170058284317,0.9223997090677595,0.11326809697664764,0.11326809697664764,-0.3118385930646542,support_covered,False,True,fixed_predeclared,-1,0,0,1,4
Q_counterfactual_target,target_id_1,combined_repair,64,14,63,1.2313818644645729,0.8091316120911118,0.0,0.0,0.0,0.0,0.13380583557684536,0.0,0.42225025237346103,0.7199826858299436,0.4571170058284317,0.9223997090677595,0.11326809697664764,0.11326809697664764,-0.3118385930646542,oracle_upper_bound,False,True,fixed_predeclared,-1,0,0,1,4
Q_counterfactual_target,target_id_1,random,64,14,46,0.8185002384288095,0.6130282383313087,0.0,0.0,0.0,1.0,0.6907619828422807,0.0,0.20547200009750077,0.7199826858299436,0.4571170058284317,0.9223997090677595,0.30937147073645077,0.30937147073645077,-0.3118385930646542,deployable_no_leak,False,False,none,-1,0,0,1,4
Q_counterfactual_target,target_id_1,oracle,64,14,7,0.9223997090677595,0.9223997090677595,0.0,0.0,0.0,0.0,0.15748794584119136,0.0,0.0,0.7199826858299436,0.4571170058284317,0.9223997090677595,0.0,0.0,-0.3118385930646542,oracle_upper_bound,True,True,eval_oracle,-1,0,0,1,4
Q_counterfactual_target,target_id_1,raw,64,15,12,1.245655604246017,0.0,1.0,1.0,1.0,0.0,0.20624783201018715,1.0,1.245655604246017,0.708425146361414,0.5030357415068453,0.9161504150161734,0.9161504150161734,0.9161504150161734,-0.6235592496315173,deployable_no_leak,False,False,none,-1,0,0,1,4
Q_counterfactual_target,target_id_1,observable_repair,64,15,21,1.2168288017539364,0.8025365014274727,0.0,0.0,0.0,0.0,0.11743131509015528,0.0,0.4142923003264637,0.708425146361414,0.5030357415068453,0.9161504150161734,0.11361391358870077,0.11361391358870077,-0.6235592496315173,support_covered,False,True,fixed_predeclared,-1,0,0,1,4
Q_counterfactual_target,target_id_1,combined_repair,64,15,21,1.2342199098764708,0.8025365014274727,0.0,0.0,0.0,0.0,0.11743131509015528,0.0,0.4316834084489981,0.708425146361414,0.5030357415068453,0.9161504150161734,0.11361391358870077,0.11361391358870077,-0.6235592496315173,oracle_upper_bound,False,True,fixed_predeclared,-1,0,0,1,4
