experiment,scenario,selector,N,n_seeds,selected_object_score_mean,selected_object_score_ci_low,selected_object_score_ci_high,selected_real_utility_mean,selected_real_utility_ci_low,selected_real_utility_ci_high,identity_error_mean,identity_error_ci_low,identity_error_ci_high,swap_rate_mean,swap_rate_ci_low,swap_rate_ci_high,merge_split_rate_mean,merge_split_rate_ci_low,merge_split_rate_ci_high,property_error_mean,property_error_ci_low,property_error_ci_high,property_entropy_mean,property_entropy_ci_low,property_entropy_ci_high,occlusion_error_mean,occlusion_error_ci_low,occlusion_error_ci_high,object_real_gap_mean,object_real_gap_ci_low,object_real_gap_ci_high,regret_mean,regret_ci_low,regret_ci_high,oracle_gap_mean,oracle_gap_ci_low,oracle_gap_ci_high,upper_tail_rank_correlation_mean,upper_tail_rank_correlation_ci_low,upper_tail_rank_correlation_ci_high,suite_variant,learned_repair_policy_vs_raw_gain_mean,learned_repair_policy_vs_learned_identity_gain_mean,learned_repair_policy_vs_pilot_gain_mean,learned_repair_policy_observable_gap_mean,learned_repair_policy_combined_gap_mean,learned_repair_policy_oracle_gap_mean,learned_repair_policy_win_rate,learned_repair_policy_over_learned_identity_win_rate,learned_repair_policy_over_pilot_win_rate,learned_repair_policy_train_correlation_mean,learned_repair_policy_train_mae_mean,learned_repair_policy_train_candidates_mean
AB_learned_repair_policy_transfer,crossing_swap,combined_repair,64,32,1.2073376455044378,1.2001728973373813,1.2145023936714943,0.8268769672523366,0.8131059886696125,0.8406479458350608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15507677182297508,0.1433876671009232,0.16676587654502695,0.0,0.0,0.0,0.38046067825210117,0.3616032610608748,0.3993180954433275,0.09680151884754475,0.08234784443381077,0.11125519326127872,0.09680151884754475,0.08234784443381077,0.11125519326127872,-0.6086193194243139,-0.6701450817553034,-0.5470935570933244,crossing_swap,0.8078827857969106,0.47339409535356575,0.004212636057128183,0.0010381116024319459,-0.001102552543730928,0.0956989663038138,1.0,0.84375,0.28125,0.984585387941474,0.045142743375572,10240.0
AB_learned_repair_policy_transfer,crossing_swap,learned_identity_reward,64,32,0.7558768536191096,0.7456929441598524,0.7660607630783668,0.3545854244425018,0.2516700057680145,0.4575008431169891,0.75,0.5975681008746275,0.9024318991253725,0.65625,0.4890519392090385,0.8234480607909616,0.0,0.0,0.0,0.09375,-0.008858862331829115,0.19635886233182911,0.23749379462739695,0.18166416903413254,0.2933234202206613,0.0,0.0,0.0,0.4012914291766078,0.30146604562811946,0.5011168127250962,0.5690930616573795,0.4657282281438292,0.6724578951709298,0.5690930616573795,0.4657282281438292,0.6724578951709298,-0.6086193194243139,-0.6701450817553034,-0.5470935570933244,crossing_swap,0.8078827857969106,0.47339409535356575,0.004212636057128183,0.0010381116024319459,-0.001102552543730928,0.0956989663038138,1.0,0.84375,0.28125,0.984585387941474,0.045142743375572,10240.0
AB_learned_repair_policy_transfer,crossing_swap,learned_repair_policy,64,32,0.8104309820593907,0.8086341557826506,0.8122278083361307,0.8279795197960675,0.8172507266655767,0.8387083129265583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17991191391703681,0.16642941745677056,0.19339441037730307,0.0,0.0,0.0,-0.017548537736676844,-0.028821296649955284,-0.006275778823398404,0.09569896630381382,0.08490753747543535,0.10649039513219229,0.09569896630381382,0.08490753747543535,0.10649039513219229,-0.6086193194243139,-0.6701450817553034,-0.5470935570933244,crossing_swap,0.8078827857969106,0.47339409535356575,0.004212636057128183,0.0010381116024319459,-0.001102552543730928,0.0956989663038138,1.0,0.84375,0.28125,0.984585387941474,0.045142743375572,10240.0
AB_learned_repair_policy_transfer,crossing_swap,learned_reward,64,32,0.8337283743046391,0.8251712670450393,0.8422854815642389,0.20488821901001103,0.15621350695229894,0.2535629310677231,0.96875,0.9075,1.03,0.40625,0.2333584679492986,0.5791415320507014,0.0,0.0,0.0,0.21875,0.07322276748585574,0.36427723251414423,0.30589346953136476,0.22135136088194074,0.3904355781807888,0.0,0.0,0.0,0.6288401552946281,0.5797996866243957,0.6778806239648605,0.7187902670898703,0.6695395949945062,0.7680409391852343,0.7187902670898703,0.6695395949945062,0.7680409391852343,-0.6086193194243139,-0.6701450817553034,-0.5470935570933244,crossing_swap,0.8078827857969106,0.47339409535356575,0.004212636057128183,0.0010381116024319459,-0.001102552543730928,0.0956989663038138,1.0,0.84375,0.28125,0.984585387941474,0.045142743375572,10240.0
AB_learned_repair_policy_transfer,crossing_swap,observable_repair,64,32,1.1983272882477847,1.192260630250848,1.2043939462447213,0.8290176313984995,0.8153727155933584,0.8426625472036405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1546426857487022,0.14349029825014467,0.16579507324725976,0.0,0.0,0.0,0.36930965684928524,0.3525182080407118,0.38610110565785866,0.09466085470138183,0.07970467325902234,0.10961703614374133,0.09466085470138183,0.07970467325902234,0.10961703614374133,-0.6086193194243139,-0.6701450817553034,-0.5470935570933244,crossing_swap,0.8078827857969106,0.47339409535356575,0.004212636057128183,0.0010381116024319459,-0.001102552543730928,0.0956989663038138,1.0,0.84375,0.28125,0.984585387941474,0.045142743375572,10240.0
AB_learned_repair_policy_transfer,crossing_swap,oracle,64,32,0.9236784860998813,0.9208628585743152,0.9264941136254475,0.9236784860998813,0.9208628585743152,0.9264941136254475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18371985290318352,0.16915034475143384,0.1982893610549332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6086193194243139,-0.6701450817553034,-0.5470935570933244,crossing_swap,0.8078827857969106,0.47339409535356575,0.004212636057128183,0.0010381116024319459,-0.001102552543730928,0.0956989663038138,1.0,0.84375,0.28125,0.984585387941474,0.045142743375572,10240.0
AB_learned_repair_policy_transfer,crossing_swap,pilot_calibrated,64,32,0.8266106199562565,0.8240060602307494,0.8292151796817636,0.8237668837389394,0.810142206258665,0.8373915612192138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18664970753735527,0.17161826798434476,0.20168114709036578,0.0,0.0,0.0,0.002843736217317056,-0.012131380359335867,0.01781885279396998,0.09991160236094185,0.0862301008044275,0.1135931039174562,0.09991160236094185,0.0862301008044275,0.1135931039174562,-0.6086193194243139,-0.6701450817553034,-0.5470935570933244,crossing_swap,0.8078827857969106,0.47339409535356575,0.004212636057128183,0.0010381116024319459,-0.001102552543730928,0.0956989663038138,1.0,0.84375,0.28125,0.984585387941474,0.045142743375572,10240.0
AB_learned_repair_policy_transfer,crossing_swap,random,64,32,0.6957629619196213,0.6005125162441377,0.7910134075951049,0.4934353561427697,0.36721954923156164,0.6196511630539777,0.5,0.3239868040137606,0.6760131959862394,0.4375,0.2628673209830269,0.6121326790169731,0.0625,-0.022712022095930914,0.14771202209593093,0.1875,0.05009974292177877,0.32490025707822123,0.28312273925930465,0.2141807381700565,0.3520647403485528,0.0,0.0,0.0,0.2023276057768517,-0.014736098646628393,0.41939131020033177,0.4302431299571116,0.30412582227726037,0.5563604376369629,0.4302431299571116,0.30412582227726037,0.5563604376369629,-0.6086193194243139,-0.6701450817553034,-0.5470935570933244,crossing_swap,0.8078827857969106,0.47339409535356575,0.004212636057128183,0.0010381116024319459,-0.001102552543730928,0.0956989663038138,1.0,0.84375,0.28125,0.984585387941474,0.045142743375572,10240.0
AB_learned_repair_policy_transfer,crossing_swap,raw,64,32,1.20170119308272,1.1756137049435669,1.227788681221873,0.020096733999156853,0.004374060673398423,0.03581940732491529,1.0,1.0,1.0,0.875,0.7585782139886846,0.9914217860113154,0.625,0.45457595580813814,0.7954240441918619,0.5,0.3239868040137606,0.6760131959862394,0.4585457704078716,0.3603725393178828,0.5567190014978604,0.0,0.0,0.0,1.181604459083563,1.1435632872866006,1.2196456308805255,0.9035817521007244,0.8884690794742137,0.9186944247272352,0.9035817521007244,0.8884690794742137,0.9186944247272352,-0.6086193194243139,-0.6701450817553034,-0.5470935570933244,crossing_swap,0.8078827857969106,0.47339409535356575,0.004212636057128183,0.0010381116024319459,-0.001102552543730928,0.0956989663038138,1.0,0.84375,0.28125,0.984585387941474,0.045142743375572,10240.0
AB_learned_repair_policy_transfer,dense_clutter_raw,combined_repair,64,32,1.3228609883954268,1.3155462208878705,1.330175755902983,0.8624672945251607,0.8523572222046568,0.8725773668456646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15014635749042465,0.13782295124255467,0.16246976373829464,0.0,0.0,0.0,0.46039369387026585,0.4498198260533265,0.4709675616872052,0.046852922047534995,0.03543154757194787,0.05827429652312212,0.046852922047534995,0.03543154757194787,0.05827429652312212,-0.47284357517593406,-0.5218617086737446,-0.4238254416781235,dense_clutter_raw,0.8732275518421574,0.24337898433904237,0.017501837998537106,-0.010149582797280732,-0.010760257316996702,0.03609266473053829,1.0,0.75,0.4375,0.984585387941474,0.045142743375572,10240.0
AB_learned_repair_policy_transfer,dense_clutter_raw,learned_identity_reward,64,32,0.7377182994199137,0.7253821301204573,0.7500544687193702,0.629848567503115,0.5115191174179028,0.7481780175883272,0.25,0.09756810087462753,0.40243189912537247,0.15625,0.028431966856103635,0.2840680331438964,0.15625,0.028431966856103635,0.2840680331438964,0.09375,-0.008858862331829115,0.19635886233182911,0.22592477874857686,0.16425297006731812,0.2875965874298356,0.25,0.09756810087462753,0.40243189912537247,0.10786973191679873,-0.0067805267481197,0.22251999058171718,0.27947164906958066,0.16241098062786502,0.3965323175112963,0.27947164906958066,0.16241098062786502,0.3965323175112963,-0.47284357517593406,-0.5218617086737446,-0.4238254416781235,dense_clutter_raw,0.8732275518421574,0.24337898433904237,0.017501837998537106,-0.010149582797280732,-0.010760257316996702,0.03609266473053829,1.0,0.75,0.4375,0.984585387941474,0.045142743375572,10240.0
AB_learned_repair_policy_transfer,dense_clutter_raw,learned_repair_policy,64,32,0.6866004228076916,0.6849137306488847,0.6882871149664985,0.8732275518421574,0.8624673489064443,0.8839877547778705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182600011636519,0.16710828175003278,0.19809174152300524,0.0,0.0,0.0,-0.18662712903446577,-0.19820450078985405,-0.17504975727907748,0.03609266473053833,0.025778575243473385,0.04640675421760327,0.03609266473053833,0.025778575243473385,0.04640675421760327,-0.47284357517593406,-0.5218617086737446,-0.4238254416781235,dense_clutter_raw,0.8732275518421574,0.24337898433904237,0.017501837998537106,-0.010149582797280732,-0.010760257316996702,0.03609266473053829,1.0,0.75,0.4375,0.984585387941474,0.045142743375572,10240.0
AB_learned_repair_policy_transfer,dense_clutter_raw,learned_reward,64,32,0.8469070851530546,0.835233968383769,0.8585802019223402,0.4493591436718297,0.3234555534187113,0.5752627339249481,0.4375,0.2628673209830269,0.6121326790169731,0.3125,0.14933140027724737,0.47566859972275266,0.3125,0.14933140027724737,0.47566859972275266,0.1875,0.05009974292177877,0.32490025707822123,0.27672024242657767,0.19871609308556631,0.354724391767589,0.4375,0.2628673209830269,0.6121326790169731,0.3975479414812248,0.2788933550990854,0.5162025278633642,0.45996107290086596,0.33554993331850375,0.5843722124832281,0.45996107290086596,0.33554993331850375,0.5843722124832281,-0.47284357517593406,-0.5218617086737446,-0.4238254416781235,dense_clutter_raw,0.8732275518421574,0.24337898433904237,0.017501837998537106,-0.010149582797280732,-0.010760257316996702,0.03609266473053829,1.0,0.75,0.4375,0.984585387941474,0.045142743375572,10240.0
AB_learned_repair_policy_transfer,dense_clutter_raw,observable_repair,64,32,1.207208935686925,1.2011053869546235,1.2133124844192267,0.8630779690448767,0.8531912056280274,0.8729647324617259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14848394447678412,0.13622479732351495,0.1607430916300533,0.0,0.0,0.0,0.3441309666420487,0.3335892339256905,0.35467269935840684,0.04624224752781909,0.03498164166092431,0.057502853394713865,0.04624224752781909,0.03498164166092431,0.057502853394713865,-0.47284357517593406,-0.5218617086737446,-0.4238254416781235,dense_clutter_raw,0.8732275518421574,0.24337898433904237,0.017501837998537106,-0.010149582797280732,-0.010760257316996702,0.03609266473053829,1.0,0.75,0.4375,0.984585387941474,0.045142743375572,10240.0
AB_learned_repair_policy_transfer,dense_clutter_raw,oracle,64,32,0.9093202165726957,0.9037713979180155,0.9148690352273758,0.9093202165726957,0.9037713979180155,0.9148690352273758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,-0.03,0.0925,0.20088094641070114,0.16657273981829196,0.23518915300311033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.47284357517593406,-0.5218617086737446,-0.4238254416781235,dense_clutter_raw,0.8732275518421574,0.24337898433904237,0.017501837998537106,-0.010149582797280732,-0.010760257316996702,0.03609266473053829,1.0,0.75,0.4375,0.984585387941474,0.045142743375572,10240.0
AB_learned_repair_policy_transfer,dense_clutter_raw,pilot_calibrated,64,32,0.7543942123142617,0.7510225828287398,0.7577658417997837,0.8557257138436203,0.8406345136885341,0.8708169139987064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17974642526194393,0.16344359363752917,0.19604925688635869,0.0,0.0,0.0,-0.10133150152935855,-0.11727491650847337,-0.08538808655024373,0.05359450272907536,0.038274232562931276,0.06891477289521944,0.05359450272907536,0.038274232562931276,0.06891477289521944,-0.47284357517593406,-0.5218617086737446,-0.4238254416781235,dense_clutter_raw,0.8732275518421574,0.24337898433904237,0.017501837998537106,-0.010149582797280732,-0.010760257316996702,0.03609266473053829,1.0,0.75,0.4375,0.984585387941474,0.045142743375572,10240.0
AB_learned_repair_policy_transfer,dense_clutter_raw,random,64,32,0.6811287357603701,0.6015028502163943,0.760754621304346,0.4531816814958973,0.3264215631205679,0.5799417998712267,0.40625,0.2333584679492986,0.5791415320507014,0.28125,0.1229756936569075,0.4395243063430925,0.125,0.008578213988684608,0.2414217860113154,0.34375,0.1765519392090385,0.5109480607909616,0.37663378366994316,0.2823461874272328,0.47092137991265354,0.40625,0.2333584679492986,0.5791415320507014,0.22794705426447284,0.040064551821091615,0.41582955670785404,0.4561385350767983,0.32971282001867286,0.5825642501349237,0.4561385350767983,0.32971282001867286,0.5825642501349237,-0.47284357517593406,-0.5218617086737446,-0.4238254416781235,dense_clutter_raw,0.8732275518421574,0.24337898433904237,0.017501837998537106,-0.010149582797280732,-0.010760257316996702,0.03609266473053829,1.0,0.75,0.4375,0.984585387941474,0.045142743375572,10240.0
AB_learned_repair_policy_transfer,dense_clutter_raw,raw,64,32,1.3076629619070328,1.2912681846781864,1.3240577391358792,0.0,0.0,0.0,1.0,1.0,1.0,0.8125,0.6750997429217788,0.9499002570782212,1.0,1.0,1.0,0.8125,0.6750997429217788,0.9499002570782212,0.632320154861967,0.5583899715171264,0.7062503382068076,1.0,1.0,1.0,1.3076629619070328,1.2912681846781864,1.3240577391358792,0.9093202165726957,0.9037713979180155,0.9148690352273758,0.9093202165726957,0.9037713979180155,0.9148690352273758,-0.47284357517593406,-0.5218617086737446,-0.4238254416781235,dense_clutter_raw,0.8732275518421574,0.24337898433904237,0.017501837998537106,-0.010149582797280732,-0.010760257316996702,0.03609266473053829,1.0,0.75,0.4375,0.984585387941474,0.045142743375572,10240.0
AB_learned_repair_policy_transfer,hidden_mass_probe,combined_repair,64,32,1.338876666405044,1.332572032439182,1.3451813003709059,0.879861041627152,0.8712576278153408,0.8884644554389631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15181026940229164,0.13878477105012255,0.16483576775446074,0.0,0.0,0.0,0.45901562477789204,0.4494631658303966,0.4685680837253875,0.04217323583729357,0.0323229003652149,0.05202357130937224,0.04217323583729357,0.0323229003652149,0.05202357130937224,-0.5943890356032733,-0.651901623005976,-0.5368764482005706,hidden_mass_probe,0.7746164598311506,0.022955014452478162,0.03178352023304687,0.007341523013771001,0.008111971885113922,0.05028520772240752,1.0,0.1875,0.53125,0.984585387941474,0.045142743375572,10240.0
AB_learned_repair_policy_transfer,hidden_mass_probe,learned_identity_reward,64,32,0.6013684515991884,0.5925508992706443,0.6101860039277325,0.8487940552895599,0.7944173153358048,0.9031707952433149,0.0625,-0.022712022095930914,0.14771202209593093,0.0625,-0.022712022095930914,0.14771202209593093,0.0,0.0,0.0,0.0,0.0,0.0,0.1768287093043363,0.16174058166658628,0.19191683694208633,0.0,0.0,0.0,-0.24742560369037164,-0.3007870175169613,-0.194064189863782,0.0732402221748856,0.018777250954087117,0.1277031933956841,0.0732402221748856,0.018777250954087117,0.1277031933956841,-0.5943890356032733,-0.651901623005976,-0.5368764482005706,hidden_mass_probe,0.7746164598311506,0.022955014452478162,0.03178352023304687,0.007341523013771001,0.008111971885113922,0.05028520772240752,1.0,0.1875,0.53125,0.984585387941474,0.045142743375572,10240.0
AB_learned_repair_policy_transfer,hidden_mass_probe,learned_repair_policy,64,32,0.764019983984046,0.760064475018278,0.767975492949814,0.871749069742038,0.8543208828550078,0.8891772566290682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16646880459708893,0.15190018806476702,0.18103742112941085,0.0,0.0,0.0,-0.10772908575799184,-0.1229843872750204,-0.09247378424096328,0.05028520772240763,0.033890228233012784,0.06668018721180248,0.05028520772240763,0.033890228233012784,0.06668018721180248,-0.5943890356032733,-0.651901623005976,-0.5368764482005706,hidden_mass_probe,0.7746164598311506,0.022955014452478162,0.03178352023304687,0.007341523013771001,0.008111971885113922,0.05028520772240752,1.0,0.1875,0.53125,0.984585387941474,0.045142743375572,10240.0
AB_learned_repair_policy_transfer,hidden_mass_probe,learned_reward,64,32,0.5494719564947459,0.5011794161333585,0.5977644968561333,0.4282605546327585,0.3065982331944864,0.5499228760710306,0.1875,0.05009974292177877,0.32490025707822123,0.15625,0.028431966856103635,0.2840680331438964,0.46875,0.2930809161630054,0.6444190838369945,0.40625,0.2333584679492986,0.5791415320507014,0.4009598093206239,0.3038304451863912,0.49808917345485665,0.0,0.0,0.0,0.12121140186198737,-0.025520601904245932,0.26794340562822067,0.49377372283168697,0.3717869888216605,0.6157604568417134,0.49377372283168697,0.3717869888216605,0.6157604568417134,-0.5943890356032733,-0.651901623005976,-0.5368764482005706,hidden_mass_probe,0.7746164598311506,0.022955014452478162,0.03178352023304687,0.007341523013771001,0.008111971885113922,0.05028520772240752,1.0,0.1875,0.53125,0.984585387941474,0.045142743375572,10240.0
AB_learned_repair_policy_transfer,hidden_mass_probe,observable_repair,64,32,1.2197762017180749,1.2144305924566032,1.2251218109795465,0.879090592755809,0.8702285790876456,0.8879526064239724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14876674692655,0.13580164659326174,0.16173184725983827,0.0,0.0,0.0,0.34068560896226596,0.33133335060910907,0.35003786731542286,0.04294368470863658,0.03289876744827984,0.052988601968993326,0.04294368470863658,0.03289876744827984,0.052988601968993326,-0.5943890356032733,-0.651901623005976,-0.5368764482005706,hidden_mass_probe,0.7746164598311506,0.022955014452478162,0.03178352023304687,0.007341523013771001,0.008111971885113922,0.05028520772240752,1.0,0.1875,0.53125,0.984585387941474,0.045142743375572,10240.0
AB_learned_repair_policy_transfer,hidden_mass_probe,oracle,64,32,0.9220342774644456,0.9175460739970344,0.9265224809318567,0.9220342774644456,0.9175460739970344,0.9265224809318567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,-0.03,0.0925,0.1895196997172532,0.15392785032309883,0.22511154911140754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5943890356032733,-0.651901623005976,-0.5368764482005706,hidden_mass_probe,0.7746164598311506,0.022955014452478162,0.03178352023304687,0.007341523013771001,0.008111971885113922,0.05028520772240752,1.0,0.1875,0.53125,0.984585387941474,0.045142743375572,10240.0
AB_learned_repair_policy_transfer,hidden_mass_probe,pilot_calibrated,64,32,0.8179624540474693,0.8148607121196988,0.8210641959752397,0.8399655495089912,0.819618170702248,0.8603129283157344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19422006876241957,0.17978062398775044,0.2086595135370887,0.0,0.0,0.0,-0.022003095461521776,-0.043407297654443754,-0.0005988932685997983,0.08206872795545445,0.06129536440971436,0.10284209150119453,0.08206872795545445,0.06129536440971436,0.10284209150119453,-0.5943890356032733,-0.651901623005976,-0.5368764482005706,hidden_mass_probe,0.7746164598311506,0.022955014452478162,0.03178352023304687,0.007341523013771001,0.008111971885113922,0.05028520772240752,1.0,0.1875,0.53125,0.984585387941474,0.045142743375572,10240.0
AB_learned_repair_policy_transfer,hidden_mass_probe,random,64,32,0.5697428591862135,0.5003946278601503,0.6390910905122766,0.6823865154196056,0.5959941623817732,0.768778868457438,0.03125,-0.03,0.0925,0.03125,-0.03,0.0925,0.09375,-0.008858862331829115,0.19635886233182911,0.375,0.20457595580813817,0.5454240441918619,0.3867181606369475,0.292081935656905,0.48135438561699007,0.0,0.0,0.0,-0.1126436562333921,-0.25493691954812303,0.029649607081338833,0.23964776204484,0.15191782731865736,0.3273776967710227,0.23964776204484,0.15191782731865736,0.3273776967710227,-0.5943890356032733,-0.651901623005976,-0.5368764482005706,hidden_mass_probe,0.7746164598311506,0.022955014452478162,0.03178352023304687,0.007341523013771001,0.008111971885113922,0.05028520772240752,1.0,0.1875,0.53125,0.984585387941474,0.045142743375572,10240.0
AB_learned_repair_policy_transfer,hidden_mass_probe,raw,64,32,1.0721128737158323,1.0384930059481805,1.105732741483484,0.09713260991088743,0.054632024855947835,0.13963319496582702,0.875,0.7585782139886846,0.9914217860113154,0.6875,0.5243314002772473,0.8506685997227527,0.375,0.20457595580813817,0.5454240441918619,0.90625,0.8036411376681709,1.008858862331829,0.6652678298158853,0.6093539671794258,0.7211816924523448,0.0,0.0,0.0,0.9749802638049451,0.9057906032412633,1.0441699243686269,0.8249016675535581,0.7820248117158297,0.8677785233912865,0.8249016675535581,0.7820248117158297,0.8677785233912865,-0.5943890356032733,-0.651901623005976,-0.5368764482005706,hidden_mass_probe,0.7746164598311506,0.022955014452478162,0.03178352023304687,0.007341523013771001,0.008111971885113922,0.05028520772240752,1.0,0.1875,0.53125,0.984585387941474,0.045142743375572,10240.0
AB_learned_repair_policy_transfer,merge_split_clutter,combined_repair,64,32,1.2079531185516095,1.2025339453383164,1.2133722917649026,0.8333714619032015,0.8184069943773196,0.8483359294290835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15754042745669475,0.14458699859273744,0.17049385632065206,0.0,0.0,0.0,0.3745816566484079,0.355990023369294,0.3931732899275219,0.09417157014813561,0.07900364665888183,0.10933949363738939,0.09417157014813561,0.07900364665888183,0.10933949363738939,-0.5640752288410156,-0.6229037110439796,-0.5052467466380516,merge_split_clutter,0.8146570799259387,0.24290270738423325,0.018701052442131494,-0.019150853018022995,-0.017223453639939268,0.07694811650819633,1.0,0.59375,0.46875,0.984585387941474,0.045142743375572,10240.0
AB_learned_repair_policy_transfer,merge_split_clutter,learned_identity_reward,64,32,0.561755422890945,0.5521733635739557,0.5713374822079343,0.6076922081589076,0.498059491374768,0.7173249249430471,0.15625,0.028431966856103635,0.2840680331438964,0.15625,0.028431966856103635,0.2840680331438964,0.34375,0.1765519392090385,0.5109480607909616,0.0,0.0,0.0,0.18398094825073896,0.1700396110090471,0.19792228549243082,0.0,0.0,0.0,-0.045936785267962445,-0.1570322622438325,0.06515869170790761,0.3198508238924297,0.2102314221820804,0.429470225602779,0.3198508238924297,0.2102314221820804,0.429470225602779,-0.5640752288410156,-0.6229037110439796,-0.5052467466380516,merge_split_clutter,0.8146570799259387,0.24290270738423325,0.018701052442131494,-0.019150853018022995,-0.017223453639939268,0.07694811650819633,1.0,0.59375,0.46875,0.984585387941474,0.045142743375572,10240.0
AB_learned_repair_policy_transfer,merge_split_clutter,learned_repair_policy,64,32,0.7540373197091199,0.7498260443038752,0.7582485951143646,0.8505949155431408,0.8398109031495145,0.8613789279367672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1796943603003066,0.16655789610598942,0.1928308244946238,0.0,0.0,0.0,-0.09655759583402093,-0.11016678154203705,-0.08294841012600482,0.07694811650819638,0.06559070892347801,0.08830552409291476,0.07694811650819638,0.06559070892347801,0.08830552409291476,-0.5640752288410156,-0.6229037110439796,-0.5052467466380516,merge_split_clutter,0.8146570799259387,0.24290270738423325,0.018701052442131494,-0.019150853018022995,-0.017223453639939268,0.07694811650819633,1.0,0.59375,0.46875,0.984585387941474,0.045142743375572,10240.0
