split_seed,repair_tier,selector,repair_budget,N,n_conditions,split_gap_closure_mean,split_gap_closure_median,split_gap_closure_ci_low,split_gap_closure_ci_high,split_gap_closure_min_condition,uses_real_utility_features,uses_hidden_features,hyperparameter_source,final_test,n_split_seeds,mean_gap_closure_across_splits,median_gap_closure_across_splits,gap_closure_ci_low_across_splits,gap_closure_ci_high_across_splits,min_split_gap_closure,worst_quartile_gap_closure
0,deployable_no_leak,pilot_calibrated,0,32,21,0.5263199498023832,0.663174023961193,0.3384390561149217,0.7142008434898446,-0.6048630720180266,False,False,pilot_train_dev,1,5,0.7531663198470004,0.8857118606006767,0.5766893757990447,0.9296432638949562,0.5263199498023832,0.5399902438696984
0,deployable_no_leak,pilot_calibrated,0,64,21,0.6611125104412084,0.7826364696280395,0.5296703162563892,0.7925547046260277,0.0,False,False,pilot_train_dev,1,5,0.660121098318488,0.6611125104412084,0.5225032407066291,0.7977389559303468,0.4815133841228799,0.5859487212290798
0,deployable_no_leak,pilot_calibrated,8,32,21,0.8259980217060132,0.8233635275620411,0.7752143664748995,0.8767816769371269,0.5270325370312594,False,False,pilot_train_dev,1,5,0.8726400103044736,0.8648262677357983,0.8436079774584472,0.9016720431505,0.8259980217060132,0.8630689667494027
0,deployable_no_leak,pilot_calibrated,8,64,21,0.9283704510657786,0.9268889298017563,0.9105386978274368,0.9462022043041205,0.8515954356890394,False,False,pilot_train_dev,1,5,0.8806371206673964,0.8750918975903249,0.8540732510191476,0.9072009903156453,0.8532316756442944,0.8573692184516324
0,deployable_no_leak,pilot_calibrated,32,32,21,0.8764123102992288,0.898775814234295,0.8216930590937924,0.9311315615046653,0.4458346495470256,False,False,pilot_train_dev,1,5,0.8982415672761406,0.8952403198209987,0.8753076109005886,0.9211755236516925,0.8764123102992288,0.8781087164788572
0,deployable_no_leak,pilot_calibrated,32,64,21,0.9159541129833432,0.9075390396794746,0.8979789094660734,0.933929316500613,0.8370184363031681,False,False,pilot_train_dev,1,5,0.6839114807061593,0.8455930669148094,0.42827938541173727,0.9395435760005812,0.2911876548132056,0.4532005308725547
0,deployable_no_leak,pilot_calibrated,128,32,21,0.8959845929817111,0.9248395200984577,0.8397165632545894,0.9522526227088327,0.4458346495470256,False,False,pilot_train_dev,1,5,0.8299050693029864,0.9120901767384598,0.6678541808004417,0.991955957805531,0.49968936204280723,0.8959845929817111
0,deployable_no_leak,pilot_calibrated,128,64,21,0.9188155250513972,0.9107302713986518,0.9001611939127143,0.93746985619008,0.838656554826161,False,False,pilot_train_dev,1,5,0.8019874400401861,0.9029987605715432,0.6047837305705309,0.9991911495098412,0.40023287593070545,0.8818437310854179
0,deployable_no_leak,raw,0,32,21,0.0,0.0,0.0,0.0,0.0,False,False,none,1,5,0.0,0.0,0.0,0.0,0.0,0.0
0,deployable_no_leak,raw,0,64,21,0.0,0.0,0.0,0.0,0.0,False,False,none,1,5,0.0,0.0,0.0,0.0,0.0,0.0
0,deployable_no_leak,raw,8,32,21,0.0,0.0,0.0,0.0,0.0,False,False,none,1,5,0.0,0.0,0.0,0.0,0.0,0.0
0,deployable_no_leak,raw,8,64,21,0.0,0.0,0.0,0.0,0.0,False,False,none,1,5,0.0,0.0,0.0,0.0,0.0,0.0
0,deployable_no_leak,raw,32,32,21,0.0,0.0,0.0,0.0,0.0,False,False,none,1,5,0.0,0.0,0.0,0.0,0.0,0.0
0,deployable_no_leak,raw,32,64,21,0.0,0.0,0.0,0.0,0.0,False,False,none,1,5,0.0,0.0,0.0,0.0,0.0,0.0
0,deployable_no_leak,raw,128,32,21,0.0,0.0,0.0,0.0,0.0,False,False,none,1,5,0.0,0.0,0.0,0.0,0.0,0.0
0,deployable_no_leak,raw,128,64,21,0.0,0.0,0.0,0.0,0.0,False,False,none,1,5,0.0,0.0,0.0,0.0,0.0,0.0
0,oracle_upper_bound,combined_repair,0,32,21,0.9110357586767945,0.9119190970560551,0.8875747308789727,0.9344967864746164,0.8054503538127904,False,True,fixed_predeclared,1,5,0.918753701959511,0.9184964520940103,0.909493469056103,0.928013934862919,0.9093936984160743,0.9110357586767945
0,oracle_upper_bound,combined_repair,0,64,21,0.921108887625306,0.9268889298017563,0.9042758059149154,0.9379419693356965,0.838656554826161,False,True,fixed_predeclared,1,5,0.9189123277233182,0.9171885828468527,0.9149041988091218,0.9229204566375147,0.9151697467256147,0.915232666316937
0,oracle_upper_bound,combined_repair,8,32,21,0.9110357586767945,0.9119190970560551,0.8875747308789727,0.9344967864746164,0.8054503538127904,False,True,fixed_predeclared,1,5,0.918753701959511,0.9184964520940103,0.909493469056103,0.928013934862919,0.9093936984160743,0.9110357586767945
0,oracle_upper_bound,combined_repair,8,64,21,0.921108887625306,0.9268889298017563,0.9042758059149154,0.9379419693356965,0.838656554826161,False,True,fixed_predeclared,1,5,0.9189123277233182,0.9171885828468527,0.9149041988091218,0.9229204566375147,0.9151697467256147,0.915232666316937
0,oracle_upper_bound,combined_repair,32,32,21,0.9110357586767945,0.9119190970560551,0.8875747308789727,0.9344967864746164,0.8054503538127904,False,True,fixed_predeclared,1,5,0.918753701959511,0.9184964520940103,0.909493469056103,0.928013934862919,0.9093936984160743,0.9110357586767945
0,oracle_upper_bound,combined_repair,32,64,21,0.921108887625306,0.9268889298017563,0.9042758059149154,0.9379419693356965,0.838656554826161,False,True,fixed_predeclared,1,5,0.9189123277233182,0.9171885828468527,0.9149041988091218,0.9229204566375147,0.9151697467256147,0.915232666316937
0,oracle_upper_bound,combined_repair,128,32,21,0.9110357586767945,0.9119190970560551,0.8875747308789727,0.9344967864746164,0.8054503538127904,False,True,fixed_predeclared,1,5,0.918753701959511,0.9184964520940103,0.909493469056103,0.928013934862919,0.9093936984160743,0.9110357586767945
0,oracle_upper_bound,combined_repair,128,64,21,0.921108887625306,0.9268889298017563,0.9042758059149154,0.9379419693356965,0.838656554826161,False,True,fixed_predeclared,1,5,0.9189123277233182,0.9171885828468527,0.9149041988091218,0.9229204566375147,0.9151697467256147,0.915232666316937
0,oracle_upper_bound,repair_all_candidates_labeled_oracle,0,32,21,1.0,1.0,1.0,1.0,1.0,True,True,all_eval_candidates_labeled,1,5,1.0,1.0,1.0,1.0,1.0,1.0
0,oracle_upper_bound,repair_all_candidates_labeled_oracle,0,64,21,1.0,1.0,1.0,1.0,1.0,True,True,all_eval_candidates_labeled,1,5,1.0,1.0,1.0,1.0,1.0,1.0
0,oracle_upper_bound,repair_all_candidates_labeled_oracle,8,32,21,1.0,1.0,1.0,1.0,1.0,True,True,all_eval_candidates_labeled,1,5,1.0,1.0,1.0,1.0,1.0,1.0
0,oracle_upper_bound,repair_all_candidates_labeled_oracle,8,64,21,1.0,1.0,1.0,1.0,1.0,True,True,all_eval_candidates_labeled,1,5,1.0,1.0,1.0,1.0,1.0,1.0
0,oracle_upper_bound,repair_all_candidates_labeled_oracle,32,32,21,1.0,1.0,1.0,1.0,1.0,True,True,all_eval_candidates_labeled,1,5,1.0,1.0,1.0,1.0,1.0,1.0
0,oracle_upper_bound,repair_all_candidates_labeled_oracle,32,64,21,1.0,1.0,1.0,1.0,1.0,True,True,all_eval_candidates_labeled,1,5,1.0,1.0,1.0,1.0,1.0,1.0
0,oracle_upper_bound,repair_all_candidates_labeled_oracle,128,32,21,1.0,1.0,1.0,1.0,1.0,True,True,all_eval_candidates_labeled,1,5,1.0,1.0,1.0,1.0,1.0,1.0
0,oracle_upper_bound,repair_all_candidates_labeled_oracle,128,64,21,1.0,1.0,1.0,1.0,1.0,True,True,all_eval_candidates_labeled,1,5,1.0,1.0,1.0,1.0,1.0,1.0
0,support_covered,observable_repair,0,32,21,0.8852729916524905,0.9119190970560551,0.8302820430993754,0.9402639402056057,0.3709225326263065,False,True,fixed_predeclared,1,5,0.8991411754341282,0.8972236644610492,0.8852284505114504,0.913053900356806,0.8852729916524905,0.8860866603514148
0,support_covered,observable_repair,0,64,21,0.9196880983411037,0.930827974796748,0.900523312580771,0.9388528841014363,0.8320275653735298,False,True,fixed_predeclared,1,5,0.9189083243131477,0.91827114206342,0.9160514046475279,0.9217652439787676,0.9158204409393909,0.9166657167274037
0,support_covered,observable_repair,8,32,21,0.8852729916524905,0.9119190970560551,0.8302820430993754,0.9402639402056057,0.3709225326263065,False,True,fixed_predeclared,1,5,0.8991411754341282,0.8972236644610492,0.8852284505114504,0.913053900356806,0.8852729916524905,0.8860866603514148
0,support_covered,observable_repair,8,64,21,0.9196880983411037,0.930827974796748,0.900523312580771,0.9388528841014363,0.8320275653735298,False,True,fixed_predeclared,1,5,0.9189083243131477,0.91827114206342,0.9160514046475279,0.9217652439787676,0.9158204409393909,0.9166657167274037
0,support_covered,observable_repair,32,32,21,0.8852729916524905,0.9119190970560551,0.8302820430993754,0.9402639402056057,0.3709225326263065,False,True,fixed_predeclared,1,5,0.8991411754341282,0.8972236644610492,0.8852284505114504,0.913053900356806,0.8852729916524905,0.8860866603514148
0,support_covered,observable_repair,32,64,21,0.9196880983411037,0.930827974796748,0.900523312580771,0.9388528841014363,0.8320275653735298,False,True,fixed_predeclared,1,5,0.9189083243131477,0.91827114206342,0.9160514046475279,0.9217652439787676,0.9158204409393909,0.9166657167274037
0,support_covered,observable_repair,128,32,21,0.8852729916524905,0.9119190970560551,0.8302820430993754,0.9402639402056057,0.3709225326263065,False,True,fixed_predeclared,1,5,0.8991411754341282,0.8972236644610492,0.8852284505114504,0.913053900356806,0.8852729916524905,0.8860866603514148
0,support_covered,observable_repair,128,64,21,0.9196880983411037,0.930827974796748,0.900523312580771,0.9388528841014363,0.8320275653735298,False,True,fixed_predeclared,1,5,0.9189083243131477,0.91827114206342,0.9160514046475279,0.9217652439787676,0.9158204409393909,0.9166657167274037
1,deployable_no_leak,pilot_calibrated,0,32,21,0.92102386669816,0.9217779503345781,0.8974789340835102,0.9445687993128099,0.8054503538127904,False,False,pilot_train_dev,1,5,0.7531663198470004,0.8857118606006767,0.5766893757990447,0.9296432638949562,0.5263199498023832,0.5399902438696984
1,deployable_no_leak,pilot_calibrated,0,64,21,0.5859487212290798,0.7182200105442558,0.43027966419412245,0.7416177782640372,0.0,False,False,pilot_train_dev,1,5,0.660121098318488,0.6611125104412084,0.5225032407066291,0.7977389559303468,0.4815133841228799,0.5859487212290798
1,deployable_no_leak,pilot_calibrated,8,32,21,0.9069132006051164,0.9012381202987196,0.884615144032468,0.9292112571777648,0.8054503538127904,False,False,pilot_train_dev,1,5,0.8726400103044736,0.8648262677357983,0.8436079774584472,0.9016720431505,0.8259980217060132,0.8630689667494027
1,deployable_no_leak,pilot_calibrated,8,64,21,0.8573692184516324,0.9031550750339958,0.8027671550779881,0.9119712818252766,0.5387146258994511,False,False,pilot_train_dev,1,5,0.8806371206673964,0.8750918975903249,0.8540732510191476,0.9072009903156453,0.8532316756442944,0.8573692184516324
1,deployable_no_leak,pilot_calibrated,32,32,21,0.8952403198209987,0.9014646425022967,0.873506730100892,0.9169739095411055,0.8054449551060531,False,False,pilot_train_dev,1,5,0.8982415672761406,0.8952403198209987,0.8753076109005886,0.9211755236516925,0.8764123102992288,0.8781087164788572
1,deployable_no_leak,pilot_calibrated,32,64,21,0.9136220379468833,0.9061788632913365,0.887130826729224,0.9401132491645426,0.7673368324913364,False,False,pilot_train_dev,1,5,0.6839114807061593,0.8455930669148094,0.42827938541173727,0.9395435760005812,0.2911876548132056,0.4532005308725547
1,deployable_no_leak,pilot_calibrated,128,32,21,0.9207885498540953,0.916563121975386,0.8963986492305511,0.9451784504776395,0.8054503538127904,False,False,pilot_train_dev,1,5,0.8299050693029864,0.9120901767384598,0.6678541808004417,0.991955957805531,0.49968936204280723,0.8959845929817111
1,deployable_no_leak,pilot_calibrated,128,64,21,0.9029987605715432,0.8978528715630456,0.8770675431961185,0.9289299779469679,0.7673368324913364,False,False,pilot_train_dev,1,5,0.8019874400401861,0.9029987605715432,0.6047837305705309,0.9991911495098412,0.40023287593070545,0.8818437310854179
1,deployable_no_leak,raw,0,32,21,0.0,0.0,0.0,0.0,0.0,False,False,none,1,5,0.0,0.0,0.0,0.0,0.0,0.0
1,deployable_no_leak,raw,0,64,21,0.0,0.0,0.0,0.0,0.0,False,False,none,1,5,0.0,0.0,0.0,0.0,0.0,0.0
1,deployable_no_leak,raw,8,32,21,0.0,0.0,0.0,0.0,0.0,False,False,none,1,5,0.0,0.0,0.0,0.0,0.0,0.0
1,deployable_no_leak,raw,8,64,21,0.0,0.0,0.0,0.0,0.0,False,False,none,1,5,0.0,0.0,0.0,0.0,0.0,0.0
1,deployable_no_leak,raw,32,32,21,0.0,0.0,0.0,0.0,0.0,False,False,none,1,5,0.0,0.0,0.0,0.0,0.0,0.0
1,deployable_no_leak,raw,32,64,21,0.0,0.0,0.0,0.0,0.0,False,False,none,1,5,0.0,0.0,0.0,0.0,0.0,0.0
1,deployable_no_leak,raw,128,32,21,0.0,0.0,0.0,0.0,0.0,False,False,none,1,5,0.0,0.0,0.0,0.0,0.0,0.0
1,deployable_no_leak,raw,128,64,21,0.0,0.0,0.0,0.0,0.0,False,False,none,1,5,0.0,0.0,0.0,0.0,0.0,0.0
1,oracle_upper_bound,combined_repair,0,32,21,0.9093936984160743,0.915335261217905,0.8869655447027193,0.9318218521294294,0.8054503538127904,False,True,fixed_predeclared,1,5,0.918753701959511,0.9184964520940103,0.909493469056103,0.928013934862919,0.9093936984160743,0.9110357586767945
1,oracle_upper_bound,combined_repair,0,64,21,0.9171885828468527,0.9265975762842577,0.9011840240034656,0.9331931416902397,0.8457753564589129,False,True,fixed_predeclared,1,5,0.9189123277233182,0.9171885828468527,0.9149041988091218,0.9229204566375147,0.9151697467256147,0.915232666316937
1,oracle_upper_bound,combined_repair,8,32,21,0.9093936984160743,0.915335261217905,0.8869655447027193,0.9318218521294294,0.8054503538127904,False,True,fixed_predeclared,1,5,0.918753701959511,0.9184964520940103,0.909493469056103,0.928013934862919,0.9093936984160743,0.9110357586767945
1,oracle_upper_bound,combined_repair,8,64,21,0.9171885828468527,0.9265975762842577,0.9011840240034656,0.9331931416902397,0.8457753564589129,False,True,fixed_predeclared,1,5,0.9189123277233182,0.9171885828468527,0.9149041988091218,0.9229204566375147,0.9151697467256147,0.915232666316937
1,oracle_upper_bound,combined_repair,32,32,21,0.9093936984160743,0.915335261217905,0.8869655447027193,0.9318218521294294,0.8054503538127904,False,True,fixed_predeclared,1,5,0.918753701959511,0.9184964520940103,0.909493469056103,0.928013934862919,0.9093936984160743,0.9110357586767945
1,oracle_upper_bound,combined_repair,32,64,21,0.9171885828468527,0.9265975762842577,0.9011840240034656,0.9331931416902397,0.8457753564589129,False,True,fixed_predeclared,1,5,0.9189123277233182,0.9171885828468527,0.9149041988091218,0.9229204566375147,0.9151697467256147,0.915232666316937
1,oracle_upper_bound,combined_repair,128,32,21,0.9093936984160743,0.915335261217905,0.8869655447027193,0.9318218521294294,0.8054503538127904,False,True,fixed_predeclared,1,5,0.918753701959511,0.9184964520940103,0.909493469056103,0.928013934862919,0.9093936984160743,0.9110357586767945
1,oracle_upper_bound,combined_repair,128,64,21,0.9171885828468527,0.9265975762842577,0.9011840240034656,0.9331931416902397,0.8457753564589129,False,True,fixed_predeclared,1,5,0.9189123277233182,0.9171885828468527,0.9149041988091218,0.9229204566375147,0.9151697467256147,0.915232666316937
1,oracle_upper_bound,repair_all_candidates_labeled_oracle,0,32,21,1.0,1.0,1.0,1.0,1.0,True,True,all_eval_candidates_labeled,1,5,1.0,1.0,1.0,1.0,1.0,1.0
1,oracle_upper_bound,repair_all_candidates_labeled_oracle,0,64,21,1.0,1.0,1.0,1.0,1.0,True,True,all_eval_candidates_labeled,1,5,1.0,1.0,1.0,1.0,1.0,1.0
1,oracle_upper_bound,repair_all_candidates_labeled_oracle,8,32,21,1.0,1.0,1.0,1.0,1.0,True,True,all_eval_candidates_labeled,1,5,1.0,1.0,1.0,1.0,1.0,1.0
1,oracle_upper_bound,repair_all_candidates_labeled_oracle,8,64,21,1.0,1.0,1.0,1.0,1.0,True,True,all_eval_candidates_labeled,1,5,1.0,1.0,1.0,1.0,1.0,1.0
1,oracle_upper_bound,repair_all_candidates_labeled_oracle,32,32,21,1.0,1.0,1.0,1.0,1.0,True,True,all_eval_candidates_labeled,1,5,1.0,1.0,1.0,1.0,1.0,1.0
1,oracle_upper_bound,repair_all_candidates_labeled_oracle,32,64,21,1.0,1.0,1.0,1.0,1.0,True,True,all_eval_candidates_labeled,1,5,1.0,1.0,1.0,1.0,1.0,1.0
1,oracle_upper_bound,repair_all_candidates_labeled_oracle,128,32,21,1.0,1.0,1.0,1.0,1.0,True,True,all_eval_candidates_labeled,1,5,1.0,1.0,1.0,1.0,1.0,1.0
1,oracle_upper_bound,repair_all_candidates_labeled_oracle,128,64,21,1.0,1.0,1.0,1.0,1.0,True,True,all_eval_candidates_labeled,1,5,1.0,1.0,1.0,1.0,1.0,1.0
1,support_covered,observable_repair,0,32,21,0.9029447150346631,0.9137715427859596,0.8833025798209753,0.922586850248351,0.8054503538127904,False,True,fixed_predeclared,1,5,0.8991411754341282,0.8972236644610492,0.8852284505114504,0.913053900356806,0.8852729916524905,0.8860866603514148
1,support_covered,observable_repair,0,64,21,0.9158204409393909,0.9265975762842577,0.9002445296169689,0.9313963522618128,0.8491272979697904,False,True,fixed_predeclared,1,5,0.9189083243131477,0.91827114206342,0.9160514046475279,0.9217652439787676,0.9158204409393909,0.9166657167274037
1,support_covered,observable_repair,8,32,21,0.9029447150346631,0.9137715427859596,0.8833025798209753,0.922586850248351,0.8054503538127904,False,True,fixed_predeclared,1,5,0.8991411754341282,0.8972236644610492,0.8852284505114504,0.913053900356806,0.8852729916524905,0.8860866603514148
1,support_covered,observable_repair,8,64,21,0.9158204409393909,0.9265975762842577,0.9002445296169689,0.9313963522618128,0.8491272979697904,False,True,fixed_predeclared,1,5,0.9189083243131477,0.91827114206342,0.9160514046475279,0.9217652439787676,0.9158204409393909,0.9166657167274037
1,support_covered,observable_repair,32,32,21,0.9029447150346631,0.9137715427859596,0.8833025798209753,0.922586850248351,0.8054503538127904,False,True,fixed_predeclared,1,5,0.8991411754341282,0.8972236644610492,0.8852284505114504,0.913053900356806,0.8852729916524905,0.8860866603514148
1,support_covered,observable_repair,32,64,21,0.9158204409393909,0.9265975762842577,0.9002445296169689,0.9313963522618128,0.8491272979697904,False,True,fixed_predeclared,1,5,0.9189083243131477,0.91827114206342,0.9160514046475279,0.9217652439787676,0.9158204409393909,0.9166657167274037
1,support_covered,observable_repair,128,32,21,0.9029447150346631,0.9137715427859596,0.8833025798209753,0.922586850248351,0.8054503538127904,False,True,fixed_predeclared,1,5,0.8991411754341282,0.8972236644610492,0.8852284505114504,0.913053900356806,0.8852729916524905,0.8860866603514148
1,support_covered,observable_repair,128,64,21,0.9158204409393909,0.9265975762842577,0.9002445296169689,0.9313963522618128,0.8491272979697904,False,True,fixed_predeclared,1,5,0.9189083243131477,0.91827114206342,0.9160514046475279,0.9217652439787676,0.9158204409393909,0.9166657167274037
2,deployable_no_leak,pilot_calibrated,0,32,21,0.5399902438696984,0.8908738755704807,0.328502097301841,0.7514783904375558,-0.4951199061635037,False,False,pilot_train_dev,1,5,0.7531663198470004,0.8857118606006767,0.5766893757990447,0.9296432638949562,0.5263199498023832,0.5399902438696984
2,deployable_no_leak,pilot_calibrated,0,64,21,0.6645744254711872,0.8535706897135739,0.5176960906077034,0.811452760334671,0.0,False,False,pilot_train_dev,1,5,0.660121098318488,0.6611125104412084,0.5225032407066291,0.7977389559303468,0.4815133841228799,0.5859487212290798
2,deployable_no_leak,pilot_calibrated,8,32,21,0.8648262677357983,0.900571365148529,0.8078581844061036,0.921794351065493,0.33819461244618043,False,False,pilot_train_dev,1,5,0.8726400103044736,0.8648262677357983,0.8436079774584472,0.9016720431505,0.8259980217060132,0.8630689667494027
2,deployable_no_leak,pilot_calibrated,8,64,21,0.8532316756442944,0.8868917734642933,0.8000127182304351,0.9064506330581537,0.6029061433080737,False,False,pilot_train_dev,1,5,0.8806371206673964,0.8750918975903249,0.8540732510191476,0.9072009903156453,0.8532316756442944,0.8573692184516324
2,deployable_no_leak,pilot_calibrated,32,32,21,0.8781087164788572,0.9042714522172999,0.7892191524672635,0.966998280490451,0.0,False,False,pilot_train_dev,1,5,0.8982415672761406,0.8952403198209987,0.8753076109005886,0.9211755236516925,0.8764123102992288,0.8781087164788572
2,deployable_no_leak,pilot_calibrated,32,64,21,0.8455930669148094,0.9004936474934429,0.7573601702905207,0.9338259635390981,0.0,False,False,pilot_train_dev,1,5,0.6839114807061593,0.8455930669148094,0.42827938541173727,0.9395435760005812,0.2911876548132056,0.4532005308725547
2,deployable_no_leak,pilot_calibrated,128,32,21,0.49968936204280723,0.855518385623805,0.2814748783252978,0.7179038457603166,-0.5314339501132227,False,False,pilot_train_dev,1,5,0.8299050693029864,0.9120901767384598,0.6678541808004417,0.991955957805531,0.49968936204280723,0.8959845929817111
2,deployable_no_leak,pilot_calibrated,128,64,21,0.8818437310854179,0.8907745011952916,0.8507883608416826,0.9128991013291532,0.6109563666512196,False,False,pilot_train_dev,1,5,0.8019874400401861,0.9029987605715432,0.6047837305705309,0.9991911495098412,0.40023287593070545,0.8818437310854179
2,deployable_no_leak,raw,0,32,21,0.0,0.0,0.0,0.0,0.0,False,False,none,1,5,0.0,0.0,0.0,0.0,0.0,0.0
2,deployable_no_leak,raw,0,64,21,0.0,0.0,0.0,0.0,0.0,False,False,none,1,5,0.0,0.0,0.0,0.0,0.0,0.0
2,deployable_no_leak,raw,8,32,21,0.0,0.0,0.0,0.0,0.0,False,False,none,1,5,0.0,0.0,0.0,0.0,0.0,0.0
2,deployable_no_leak,raw,8,64,21,0.0,0.0,0.0,0.0,0.0,False,False,none,1,5,0.0,0.0,0.0,0.0,0.0,0.0
2,deployable_no_leak,raw,32,32,21,0.0,0.0,0.0,0.0,0.0,False,False,none,1,5,0.0,0.0,0.0,0.0,0.0,0.0
2,deployable_no_leak,raw,32,64,21,0.0,0.0,0.0,0.0,0.0,False,False,none,1,5,0.0,0.0,0.0,0.0,0.0,0.0
2,deployable_no_leak,raw,128,32,21,0.0,0.0,0.0,0.0,0.0,False,False,none,1,5,0.0,0.0,0.0,0.0,0.0,0.0
2,deployable_no_leak,raw,128,64,21,0.0,0.0,0.0,0.0,0.0,False,False,none,1,5,0.0,0.0,0.0,0.0,0.0,0.0
2,oracle_upper_bound,combined_repair,0,32,21,0.9360509445194454,0.9411518729875444,0.9131555156163801,0.9589463734225107,0.8385919716254187,False,True,fixed_predeclared,1,5,0.918753701959511,0.9184964520940103,0.909493469056103,0.928013934862919,0.9093936984160743,0.9110357586767945
2,oracle_upper_bound,combined_repair,0,64,21,0.9151697467256147,0.9268889298017563,0.8964188025726996,0.9339206908785298,0.8380481044220476,False,True,fixed_predeclared,1,5,0.9189123277233182,0.9171885828468527,0.9149041988091218,0.9229204566375147,0.9151697467256147,0.915232666316937
2,oracle_upper_bound,combined_repair,8,32,21,0.9360509445194454,0.9411518729875444,0.9131555156163801,0.9589463734225107,0.8385919716254187,False,True,fixed_predeclared,1,5,0.918753701959511,0.9184964520940103,0.909493469056103,0.928013934862919,0.9093936984160743,0.9110357586767945
2,oracle_upper_bound,combined_repair,8,64,21,0.9151697467256147,0.9268889298017563,0.8964188025726996,0.9339206908785298,0.8380481044220476,False,True,fixed_predeclared,1,5,0.9189123277233182,0.9171885828468527,0.9149041988091218,0.9229204566375147,0.9151697467256147,0.915232666316937
